ds,yhat,yhat_lower,yhat_upper
2023-09-26 23:38:28,0.033277330223908615,-0.005517508711097961,0.07073325015631719
2023-10-04 13:36:39,0.04437684185013852,0.006431227169663489,0.08437753000802026
2023-10-05 16:23:54,0.0446563665032579,0.0036507443554207467,0.08727030491496414
2023-10-06 18:26:32,0.04711529754567606,0.011319410811852195,0.08466444209895362
2023-10-09 13:21:03,0.04798650436652452,0.012854905258099125,0.08756160311895281
2023-10-11 09:36:24,0.04744789896565259,0.008561213445570388,0.08577106805614063
2023-10-11 20:15:57,0.04768691659060163,0.005370104888586371,0.08781684394175704
2023-10-13 11:45:04,0.046964072481694236,0.008273300726728073,0.08539945111913087
2023-10-13 21:18:25,0.04760566577213564,0.009411840078143696,0.08663144665348775
2023-10-15 19:38:42,0.04559555502973164,0.008099087335668744,0.08596113962396772
2023-10-19 06:20:44,0.04219815318931809,0.004406934188130981,0.08074875392144364
2023-10-19 15:07:37,0.04113274828950391,-0.001883552117795556,0.0786989387790285
2023-10-21 19:58:21,0.04017752415976422,0.001237747970514721,0.0792444633729133
2023-10-24 03:44:31,0.03855066862639456,6.339137307650008e-05,0.07788427854426595
2023-10-30 11:07:20,0.033206286686104175,-0.006474855302550601,0.07354094694926931
2023-11-02 16:40:39,0.034258645111144806,-0.004171519121017914,0.07388194257288141
2023-11-04 10:29:54,0.03547437882160914,-0.002510639017083326,0.07501425747820617
2023-11-05 18:28:45,0.036433786597988856,-0.0017086565954596003,0.07505483186615845
2023-11-06 21:17:40,0.037564894607260264,-0.0029006259425248906,0.07542296357793161
2023-11-09 12:36:14,0.037785160850947574,-0.0016634671547857676,0.07687711674078335
2023-11-10 08:49:11,0.03879446502794213,0.0015388954611813505,0.07703838400952494
2023-11-10 16:12:40,0.03898926375133138,0.0013864722683520913,0.07768575610504165
2023-11-11 16:16:09,0.03939279287428644,-0.00065898253848233,0.07700840859816056
2023-11-15 04:42:42,0.04000440061685211,0.0005522299912000845,0.0780843652263331
2023-11-20 16:41:16,0.034117268691841354,-0.007205798818439147,0.0735426857403161
2023-11-23 21:17:50,0.02987675862950737,-0.006757263557415801,0.0733201436993704
2023-11-24 14:48:31,0.029469461433673187,-0.009695015250810018,0.07004428210959726
2023-11-24 22:04:03,0.029114959596583737,-0.008282630854722407,0.06682333418933004
2023-11-26 12:40:46,0.026025179072633256,-0.014075856479271072,0.06124283322154115
2023-11-27 17:22:19,0.024263313606117567,-0.013443160243008475,0.06365564454861113
2023-12-04 11:25:10,0.01730002502316816,-0.022763463424345372,0.05676674593921431
2023-12-04 19:57:31,0.018838608820636964,-0.021265378053625092,0.0559737214830899
2023-12-12 16:15:22,0.02578497113123185,-0.009520666496432836,0.06308435228249562
2023-12-23 11:01:33,0.049117403745027606,0.008211758967151688,0.09017584250017621
2023-12-30 10:09:54,0.06092014618907413,0.023310637702902023,0.10054560826350557
2023-12-31 19:23:24,0.0626814403207126,0.02238663756221344,0.1035678120053604
2024-01-04 12:14:34,0.06395746439116659,0.02662942495515137,0.10387506309662975
2024-01-24 11:00:12,0.06352247897032764,0.023177697252248115,0.10203248833647419
2024-01-26 19:07:27,0.06549978700070637,0.02733152748439104,0.10691438658031953
2024-01-27 12:26:25,0.0652374974247807,0.02721024765269846,0.10223050966012454
2024-01-29 13:35:54,0.0651714253100825,0.02396958797773891,0.10398109382543691
2024-02-01 08:06:09,0.06495874185610795,0.023874400369801537,0.1020972447208263
2024-02-02 21:00:56,0.06604746893671949,0.028976136431212426,0.10558621035121143
2024-02-06 09:09:20,0.06585890174307554,0.02642112981484764,0.10677358771474754
2024-02-08 17:19:26,0.06436646450180242,0.02442449990343631,0.10537112125276636
2024-02-13 01:00:00,0.06622482787361995,0.027650427974561367,0.1065990381828183
2024-02-17 13:26:58,0.06430273280950581,0.023678998617811243,0.10089509639899433
2024-02-22 11:27:34,0.06144693935918864,0.01976188175484058,0.09920834438469539
2024-02-27 10:51:37,0.06273837300392307,0.023936199571841954,0.10122018538371169
2024-03-05 16:46:02,0.06337936012955872,0.02062856864214906,0.10203970724657252
2024-03-05 23:03:31,0.06386986152417164,0.027042728062831808,0.10375467677852906
2024-03-08 17:37:39,0.06281449693695076,0.02247799431071051,0.10240204480492833
2024-03-10 13:43:17,0.06254292411380484,0.02375711992422605,0.10534535660123322
2024-03-13 09:56:21,0.06144409123535959,0.02081375427680601,0.10231808280315384
2024-03-13 12:47:03,0.06213273614611301,0.021971074835306324,0.10095560174223564
2024-03-17 21:11:55,0.06150765617869552,0.021192612099430134,0.10008188880264493
2024-03-20 16:21:47,0.060996606967028924,0.024553718394505795,0.10158221096103134
2024-03-27 15:52:19,0.06100463713487514,0.02345803597274645,0.0993661149938047
2024-03-28 13:14:15,0.0611390743643342,0.020029267397264277,0.09928666182139899
2024-03-28 20:32:09,0.06147320058726171,0.022752530016106914,0.09939719088455443
2024-04-01 13:23:00,0.06168025477254124,0.022270574078414623,0.10281484494008243
2024-04-03 23:22:04,0.06153458158230262,0.02279664209336582,0.0984597905413795
2024-04-10 13:34:50,0.061427774393342974,0.020957688948638507,0.10002453654297389
2024-04-11 17:32:14,0.06053227801257898,0.023028682580540315,0.10022712599339491
2024-04-14 15:57:31,0.06022328555386626,0.019017523931226375,0.09687616443621068
2024-04-15 13:45:53,0.060696298092838386,0.02211671482610945,0.09850023914992825
2024-04-25 14:56:06,0.058699102729454104,0.018163129535811822,0.09839095847221352
2024-05-03 06:57:44,0.059808906888510746,0.02326921578795087,0.0979777409727167
2024-05-05 06:47:40,0.059809590432723145,0.0227515081255956,0.09741503887147332
2024-05-06 15:41:48,0.058466216802288376,0.018904009408049476,0.09712201321198842
2024-05-09 00:58:23,0.05926776706515635,0.020391336254477962,0.09626522700078047
2024-05-10 11:08:31,0.057862852583120274,0.01683595958964957,0.0931996833789866
2024-05-11 14:32:40,0.05911961390259436,0.01790028007472822,0.09730356804459098
2024-05-12 04:33:15,0.05910604077770524,0.019351192877837042,0.09602360696519228
2024-05-20 23:23:28,0.057888124964187,0.020319325204815622,0.10160287867913925
2024-05-24 16:32:03,0.05645168078850932,0.01789683181198761,0.09577098952015682
2024-05-25 16:32:10,0.056509389510822995,0.016255067491289188,0.09200110335882954
2024-05-28 18:05:47,0.05723944509943941,0.0216692476149242,0.09932392301626149
2024-05-28 18:39:43,0.057416710078511006,0.017647848715314614,0.09770917116995531
2024-06-02 14:30:18,0.056259883340943014,0.014612395665177634,0.09205724462313461
2024-06-03 18:38:02,0.05666863360291164,0.017795454559828658,0.09466145556258337
2024-06-03 19:46:07,0.05688340439946967,0.016423979960470732,0.09617975188209192
2024-06-08 10:36:59,0.056221108501269254,0.018484172907814636,0.09808213506788328
2024-06-14 19:55:17,0.057267433360138856,0.016307560428377017,0.09645652592728782
2024-06-18 17:52:16,0.05690453588034245,0.01731524676424768,0.09573006591522405
2024-06-22 14:19:00,0.055941998631852466,0.01594149813430758,0.09592850718595528
2024-06-26 20:18:49,0.054206783309588245,0.013807642182136341,0.09233302233022908
2024-07-03 16:32:43,0.05368929993907706,0.014501646328462618,0.09278433914520708
2024-07-06 19:15:11,0.05545400155266065,0.017478574911775305,0.090994210866283
2024-07-11 22:17:37,0.05427365140378377,0.01392824775127846,0.09300775092331641
2024-07-15 11:58:52,0.05251228748360184,0.014790884803924318,0.09175002335720217
2024-07-19 09:23:03,0.04983380152581338,0.011060783115383914,0.08589882293731475
2024-07-20 23:22:33,0.0494442361307107,0.009978033824218108,0.08823765069324742
2024-07-27 18:00:12,0.0387135649785917,0.001220580941589525,0.07801966571233998
2024-07-31 16:37:51,0.030828221792117645,-0.009523207807424315,0.06993689049311508
2024-08-18 08:23:52,0.026814725011999583,-0.013954946864794936,0.06544395772483054
2024-09-12 00:52:15,0.030123589973083422,-0.00793397751597677,0.06884699148043831
2024-09-19 03:20:42,0.031290278299232775,-0.006966047293808813,0.06838927020079015
2024-09-20 09:41:35,0.031878337932202905,-0.0074915997262314125,0.07157611640015077
2024-09-30 00:28:59,0.048804776134477916,0.007516282502519692,0.08618881600716292
2024-10-05 03:34:26,0.056638411916403016,0.01638067372940719,0.09760675545266012
2024-10-11 06:02:24,0.05835132995385818,0.017321607477153767,0.09616685464133366
2024-10-12 15:05:10,0.05748718305593725,0.016431659690191197,0.09604522828663405
2024-10-16 23:10:18,0.053130705502966516,0.01625892489795087,0.09063938370609527
2024-10-18 02:21:22,0.05334369144884596,0.013507354904019274,0.09031073629397882
2024-10-19 08:34:45,0.05135796534774248,0.01301204093252812,0.0893773819476966
2024-10-26 20:20:12,0.045309225238638194,0.006929588059001716,0.08315969287199655
2024-10-26 21:08:53,0.04509797629028796,0.006413897200874549,0.0825327358767466
2024-10-29 20:37:41,0.045204204678683,0.006794593353209827,0.08518283139430356
2024-11-01 02:34:58,0.045502494190406424,0.008249057937480448,0.08502721151602442
2024-11-03 17:36:55,0.04506302870895399,0.0063493440842196285,0.08344103713928117
2024-11-03 20:27:18,0.04541743954156742,0.005331891852806984,0.08313923832414823
2024-11-05 10:43:58,0.0464617348393571,0.004003409478449376,0.08213978568774345
2024-11-09 14:58:59,0.049014652472167054,0.010184666799868122,0.08737988100437671
2024-11-09 21:38:01,0.048995299708884686,0.009287628826125941,0.08925896117651497
2024-11-14 07:34:47,0.0484265230204416,0.010239975687236004,0.0864505132964694
2024-11-18 16:09:18,0.04513566700228952,0.007793343884027084,0.08686594353309522
2024-11-18 16:32:55,0.045115565732990096,0.004628382794943445,0.08352237370418587
2024-11-19 16:53:30,0.045116721448078226,0.003066356827294695,0.08424094489911388
2024-11-21 11:17:30,0.040579976313054635,0.002912836058029701,0.08014415466181517
2024-11-21 18:00:39,0.041260607038688946,0.0023186943342725333,0.07898192481591243
2024-11-25 05:41:59,0.036817389289505856,-0.0014651416805655066,0.07631935253552277
2024-11-27 20:21:27,0.03257968039712604,-0.007233905084223217,0.06984976480347432
2024-11-29 22:25:41,0.03101346049839866,-0.006240888015492497,0.07193287693807253
2024-12-06 19:59:49,0.029296864549753374,-0.006493192316718914,0.06911522364665404
2024-12-09 15:06:57,0.030966970970195098,-0.007791986288049661,0.06897458346057724
2024-12-11 17:17:31,0.033642722848398046,-0.005663177207529686,0.07309089599409539
2024-12-12 18:52:13,0.03607910728274944,-0.0014166065165517247,0.07658267612051434
2024-12-13 15:57:59,0.03806179849763318,-0.000474142656039571,0.07795117667501653
2024-12-15 18:19:26,0.04236950193063484,0.00124514279072623,0.0802087553312797
2024-12-16 20:52:05,0.04559382385926819,0.006187258419040927,0.08751075116424567
2024-12-17 23:12:19,0.04914135310178306,0.009064614721341046,0.0842457819715317
2024-12-18 20:56:15,0.04959662795369477,0.01130384151245463,0.09063361960925281
2024-12-24 20:07:09,0.06477194582258727,0.02496367616124876,0.1030302089091728
2024-12-25 16:47:38,0.06437718567954942,0.02508337252214941,0.10091196708651806
2024-12-26 13:25:57,0.06616329096398069,0.028883634035243695,0.10206520175685355
2024-12-27 11:30:47,0.06754481690182387,0.025157074997701617,0.10633606657862725
2024-12-28 09:22:18,0.06928520307430802,0.02980647812944157,0.1084052448428059
2025-01-01 01:00:00,0.0752129444566756,0.03777449730827301,0.11577654942290407
2025-01-01 02:00:00,0.07518411381097062,0.03553199639783185,0.11284805954879458
2025-01-01 03:00:00,0.07477255706307921,0.0365773895466537,0.11519480988530136
2025-01-01 04:00:00,0.07437017481296228,0.03531512198956078,0.11417883592070276
2025-01-01 05:00:00,0.07428894105738579,0.03581305371758614,0.11346458352739859
2025-01-01 06:00:00,0.07444232313100742,0.03782823904022288,0.11627558791818778
2025-01-01 07:00:00,0.07443188019365463,0.03528734849605371,0.11317704142005418
2025-01-01 08:00:00,0.07396169852268072,0.03571052878338463,0.11372177374804815
2025-01-01 09:00:00,0.07317082165680196,0.03460951963651732,0.11033595605301526
2025-01-01 10:00:00,0.07254576624763792,0.03078158409996085,0.11337074931103425
2025-01-01 11:00:00,0.07248515359924373,0.03353468632892277,0.1093046371978619
2025-01-01 12:00:00,0.07293270273126799,0.03495801224665543,0.11274711153326304
2025-01-01 13:00:00,0.07343228123046314,0.03785950910869037,0.10967399194480033
2025-01-01 14:00:00,0.07354995045477086,0.03467384043777414,0.11388666386183931
2025-01-01 15:00:00,0.07325536627030246,0.0357115818268362,0.11103394874072359
2025-01-01 16:00:00,0.0729037028837772,0.03499685940652991,0.11324840549865352
2025-01-01 17:00:00,0.0728563093023884,0.034059615017957165,0.11446832647619012
2025-01-01 18:00:00,0.07312768389802389,0.035976332795100624,0.11077271750413577
2025-01-01 19:00:00,0.0734047353826788,0.03259208400243096,0.11268086695136696
2025-01-01 20:00:00,0.07340098509915038,0.030749406449443063,0.11358122445014537
2025-01-01 21:00:00,0.07317184370933301,0.03346927455229777,0.11214420308913504
2025-01-01 22:00:00,0.07306388584332466,0.0339578121372113,0.11087876282955848
2025-01-01 23:00:00,0.07334944406030755,0.03341665751586406,0.11175025319567225
2025-01-02 00:00:00,0.07392259277305684,0.03678538901138761,0.11251647021331482
2025-01-02 02:00:00,0.07437895773736052,0.03565768008306336,0.11537359367762401
2025-01-02 03:00:00,0.07401032110829094,0.03487770644972431,0.11079202956373888
2025-01-02 06:00:00,0.07385832122290908,0.034293331731732775,0.11046386742728062
2025-01-02 08:00:00,0.07353109505013494,0.035611761272607484,0.11325836780773722
2025-01-02 09:00:00,0.07282505726785883,0.0324816409565072,0.11173608202653634
2025-01-02 10:00:00,0.07228919968206662,0.03192624902874235,0.11236233999255156
2025-01-02 11:00:00,0.0723213189626582,0.03607451654715605,0.11458852348831386
2025-01-02 12:00:00,0.07286430061901059,0.03594808618028578,0.11406517227403573
2025-01-02 13:00:00,0.0734611782154742,0.0338075896506623,0.11145027423874936
2025-01-02 14:00:00,0.07367718676676925,0.03355164557385484,0.11613885143138071
2025-01-02 15:00:00,0.07348117140243152,0.03559999878052378,0.11240106108210493
2025-01-02 15:01:13,0.07347507696641645,0.034573186165513706,0.11243854065266237
2025-01-02 16:00:00,0.0732275187776373,0.03497584612757077,0.11460093951220161
2025-01-02 17:00:00,0.07327682068068575,0.03505758944848602,0.11266335702009843
2025-01-02 18:00:00,0.07364285523980359,0.03751861391975723,0.11109448138415319
2025-01-02 19:00:00,0.07401185396809934,0.032670523925154266,0.11440317448144662
2025-01-02 20:00:00,0.0740967094910278,0.03541447086686268,0.1111188142194881
2025-01-02 21:00:00,0.0739522569873084,0.03498419232760166,0.11089134260300378
2025-01-02 22:00:00,0.07392455286363195,0.03551432545316135,0.11325670046956895
2025-01-02 23:00:00,0.07428547198185244,0.033517009722341354,0.11342952030486386
2025-01-03 00:00:00,0.07492869406667554,0.03373556331812893,0.11334609880196002
2025-01-03 01:00:00,0.07544461296176472,0.03637420316634147,0.11331606430426801
2025-01-03 02:00:00,0.07550808880530512,0.03781277004341713,0.11151671670607644
2025-01-03 03:00:00,0.075191945443182,0.03586522235974852,0.1126295863751255
2025-01-03 04:00:00,0.07488741603776264,0.03681755065434656,0.1151848731650441
2025-01-03 05:00:00,0.07490580642365119,0.03469361135297682,0.1148934789144509
2025-01-03 06:00:00,0.07515991982291202,0.03533299986868397,0.11413314265232209
2025-01-03 07:00:00,0.07525065992018115,0.03595564886690279,0.11597784603872634
2025-01-03 08:00:00,0.07488147051912737,0.035455486838573566,0.11429900191754681
2025-01-03 09:00:00,0.07419076979317119,0.033773248771780125,0.11067860139440738
2025-01-03 10:00:00,0.07366446995662004,0.03513195936741366,0.1149238137185972
2025-01-03 11:00:00,0.07370061231044041,0.03344230761359196,0.11201771416697388
2025-01-03 12:00:00,0.07424236347683706,0.0354823660020826,0.1116671634624255
2025-01-03 13:00:00,0.07483306906951158,0.03677703346284159,0.11453641738950246
2025-01-03 14:00:00,0.07503830135142373,0.035659674472365954,0.11385537386830023
2025-01-03 15:00:00,0.07482726205155826,0.03446384404956561,0.11557477121597234
2025-01-03 16:00:00,0.07455470789933533,0.03335750341979207,0.11265907222402821
2025-01-03 17:00:00,0.07458160840923736,0.03743371260823538,0.11476897545709962
2025-01-03 18:00:00,0.0749221213969838,0.033991274037932825,0.11401988356679237
2025-01-03 19:00:00,0.07526285454323156,0.03872743088233542,0.11579007424892604
2025-01-03 20:00:00,0.07531706792111331,0.03374710666227705,0.11626944259195297
2025-01-03 21:00:00,0.07513995058673761,0.03692935351821928,0.11486553605309335
2025-01-03 22:00:00,0.07507789481485863,0.033353991554187244,0.11384503027135477
2025-01-03 23:00:00,0.07540308935354863,0.036924112014524,0.11233005184821743
2025-01-04 00:00:00,0.07600950237458097,0.039421007700705404,0.11765509809351207
2025-01-04 01:00:00,0.07648778782765908,0.039060239233588236,0.11586911755983166
2025-01-04 02:00:00,0.07651303530173031,0.0365733161524959,0.11130122848857547
2025-01-04 03:00:00,0.0761582657349155,0.033830564285679085,0.1106765297154009
2025-01-04 05:00:00,0.07579430154283587,0.03552593821183687,0.11294972200471301
2025-01-04 06:00:00,0.07600944182031705,0.037795959189928584,0.11375658751200021
2025-01-04 07:00:00,0.07606126362953347,0.03456657295829468,0.11754005027081989
2025-01-04 08:00:00,0.07565324242423507,0.035143059089663156,0.11627297391500416
2025-01-04 09:00:00,0.07492379846393502,0.03588314150335453,0.11638362471617235
2025-01-04 10:00:00,0.07435881896306067,0.03570837924400986,0.1150558147193073
2025-01-04 11:00:00,0.07435629609501054,0.03384524279239773,0.11250003027697114
2025-01-04 11:55:23,0.0748119093706091,0.03792960766781861,0.11799582034440316
2025-01-04 12:00:00,0.07485932661283,0.03714078880884259,0.11645154184842563
2025-01-04 13:00:00,0.07541116927545412,0.03377102947738479,0.11541383294668861
2025-01-04 14:00:00,0.07557729656754208,0.03429700708131728,0.11504480650933559
2025-01-04 15:00:00,0.0753268018167326,0.03730181033204899,0.11478784072296483
2025-01-04 16:00:00,0.07501432919561718,0.03758227807250585,0.11369617727661055
2025-01-04 17:00:00,0.07500073606737073,0.037711456640865455,0.11276544102011547
2025-01-04 18:00:00,0.07530007308133316,0.03701668863883205,0.11575355680762636
2025-01-04 19:00:00,0.07559885025887006,0.0364361185785293,0.11495613845387394
2025-01-04 20:00:00,0.07561024391149586,0.03595885516607492,0.11589694481244911
2025-01-04 21:00:00,0.07538937741695231,0.03502508183437242,0.11427257720472798
2025-01-04 22:00:00,0.07528259936556704,0.035698888089541296,0.11552007321249341
2025-01-04 23:00:00,0.0755620803840359,0.03434641936515069,0.10993333237814448
2025-01-05 00:00:00,0.07612179925162102,0.03514449602167814,0.11319757786555293
2025-01-05 01:00:00,0.07655245196048041,0.038916386126189646,0.11796691211706706
2025-01-05 03:00:00,0.07612518657876521,0.036995669644213004,0.11642886447415846
2025-01-05 05:00:00,0.07566109713167343,0.03715281272389056,0.1176351734299302
2025-01-05 07:00:00,0.07582716975375921,0.036777364436452596,0.11545663639445501
2025-01-05 08:00:00,0.0753690790763229,0.03802775922300469,0.1153336334734134
2025-01-05 09:00:00,0.07459023552967486,0.03592972224581373,0.11257569198269875
2025-01-05 10:00:00,0.07397687859029792,0.036054529645852325,0.11290837514089551
2025-01-05 11:00:00,0.07392737881555778,0.032101394659320125,0.1117497325043225
2025-01-05 12:00:00,0.07438523359598881,0.037591290422471765,0.11387561911878857
2025-01-05 13:00:00,0.07489412020323011,0.03537505123233854,0.11555983325772583
2025-01-05 14:00:00,0.07501994267350909,0.039468826556457594,0.11738066621404225
2025-01-05 15:00:00,0.0747322336889648,0.03429701859000908,0.11167207169031071
2025-01-05 16:00:00,0.07438607900894001,0.03444385158832427,0.11028325205366067
2025-01-05 17:00:00,0.07434277398075075,0.03685947463104891,0.11224543159398595
2025-01-05 18:00:00,0.07461679761130666,0.03358760181419943,0.1117922079827278
2025-01-05 19:00:00,0.07489507251883132,0.03641728418937157,0.10976690383458682
2025-01-05 20:00:00,0.0748911656879634,0.037035866840863914,0.11227039718910777
2025-01-05 21:00:00,0.07466056313733942,0.03419930426467081,0.11340690278345218
2025-01-05 22:00:00,0.07454994209550303,0.03380934643709927,0.11691666121435486
2025-01-05 23:00:00,0.07483176207560432,0.035452213281921094,0.11405644484803479
2025-01-06 03:00:00,0.07547013635340011,0.038870280421096505,0.11826487383914075
2025-01-06 04:00:00,0.075112727167636,0.03575632461060805,0.11574837539496749
2025-01-06 05:00:00,0.07508451902535579,0.03727823362947447,0.11519610933754525
2025-01-06 06:00:00,0.07529851633559304,0.03840870857825982,0.11465691945595301
2025-01-06 07:00:00,0.07535575800433704,0.035909992328955025,0.11233057320098844
2025-01-06 08:00:00,0.07495975638617577,0.03613554372223147,0.11273203236319913
2025-01-06 09:00:00,0.0742489315610169,0.03516602490665223,0.11304904457289534
2025-01-06 10:00:00,0.07370913175706921,0.03644738027621952,0.11165855488157835
2025-01-06 11:00:00,0.07373826986076289,0.03531656984584398,0.11385203932015577
2025-01-06 12:00:00,0.07427932180566316,0.03467638354265343,0.11290648200015072
2025-01-06 13:00:00,0.07487538305775396,0.03570752871668148,0.11573648352558834
2025-01-06 14:00:00,0.0750917197110625,0.039620418530139125,0.11281620512842383
2025-01-06 15:00:00,0.07489717532097626,0.03764678176531952,0.11339263624746986
2025-01-06 16:00:00,0.07464610098247243,0.03330142477906191,0.11501702593526568
2025-01-06 17:00:00,0.07469901812895605,0.03544872969244354,0.11521417054744494
2025-01-06 18:00:00,0.0750695994709782,0.034184650908528035,0.11416284067898548
2025-01-06 19:00:00,0.07544393632382082,0.0367092670518505,0.1151424343232917
